"School ID","School Name","Decile","From","To","Number of deciles"
2429,"Raetihi Primary School",1,2008,2014,3
2429,"Raetihi Primary School",2,2003,2017,3
2429,"Raetihi Primary School",3,2000,2002,3
2430,"Ranana School",2,2000,2004,2
2430,"Ranana School",3,2005,2005,2
2433,"Rangitikei Intermediate",3,2000,2000,1
2434,"Rangiwaea School",6,2008,2014,4
2434,"Rangiwaea School",8,2000,2004,4
2434,"Rangiwaea School",9,2005,2007,4
2434,"Rangiwaea School",10,2015,2015,4
2435,"Rangiwahia School",7,2000,2002,3
2435,"Rangiwahia School",9,2008,2013,3
2435,"Rangiwahia School",10,2003,2007,3
2436,"Te Kura o Ratana",1,2003,2014,2
2436,"Te Kura o Ratana",2,2000,2017,2
2437,"Riverdale School (P North)",8,2015,2017,3
2437,"Riverdale School (P North)",9,2008,2014,3
2437,"Riverdale School (P North)",10,2000,2007,3
2438,"Rongotea School",6,2008,2014,3
2438,"Rongotea School",7,2003,2007,3
2438,"Rongotea School",8,2000,2017,3
2439,"Roslyn School",3,2000,2017,1
2440,"Ross Intermediate",5,2000,2002,2
2440,"Ross Intermediate",6,2003,2017,2
2441,"Russell Street School",8,2015,2017,2
2441,"Russell Street School",9,2000,2014,2
2442,"Rutherford Junior High School",1,2015,2017,3
2442,"Rutherford Junior High School",2,2000,2014,3
2442,"Rutherford Junior High School",3,2003,2007,3
2443,"Sanson School",3,2005,2007,4
2443,"Sanson School",4,2003,2014,4
2443,"Sanson School",5,2008,2017,4
2443,"Sanson School",6,2000,2002,4
2444,"Santoft School",8,2000,2000,1
2445,"TKKM o Ngati Kahungunu Ki Heretaunga",1,2000,2017,1
2446,"South Makirikiri School",6,2008,2014,3
2446,"South Makirikiri School",7,2015,2017,3
2446,"South Makirikiri School",8,2000,2007,3
2447,"St Anne's School (Wanganui)",5,2015,2017,3
2447,"St Anne's School (Wanganui)",6,2000,2014,3
2447,"St Anne's School (Wanganui)",7,2003,2007,3
2449,"St James School (P North)",8,2015,2017,2
2449,"St James School (P North)",10,2000,2014,2
2450,"St John's Hill School",9,2000,2017,2
2450,"St John's Hill School",10,2008,2014,2
2451,"St Joseph's School (Feilding)",5,2015,2017,2
2451,"St Joseph's School (Feilding)",6,2000,2014,2
2452,"St Joseph's School (Patea)",1,2000,2014,2
2452,"St Joseph's School (Patea)",2,2015,2017,2
2453,"St Joseph's School (Taihape)",4,2000,2002,3
2453,"St Joseph's School (Taihape)",5,2003,2014,3
2453,"St Joseph's School (Taihape)",6,2015,2017,3
2454,"St Mary's School (Wanganui)",3,2015,2017,3
2454,"St Mary's School (Wanganui)",4,2000,2014,3
2454,"St Mary's School (Wanganui)",5,2003,2005,3
2455,"St Mary's School (Foxton)",3,2003,2017,2
2455,"St Mary's School (Foxton)",5,2000,2002,2
2456,"St Matthew's School (Marton)",2,2015,2017,3
2456,"St Matthew's School (Marton)",4,2003,2014,3
2456,"St Matthew's School (Marton)",7,2000,2002,3
2457,"St Mary's School (P North)",5,2000,2002,3
2457,"St Mary's School (P North)",6,2003,2017,3
2457,"St Mary's School (P North)",7,2005,2007,3
2458,"Taihape School",3,2000,2002,2
2458,"Taihape School",4,2003,2004,2
2459,"Taikorea School",8,2000,2001,1
2460,"Takaro School",1,2000,2017,1
2461,"Tangimoana School",2,2000,2017,3
2461,"Tangimoana School",3,2003,2007,3
2461,"Tangimoana School",4,2008,2014,3
2462,"Taonui School",4,2003,2007,3
2462,"Taonui School",5,2008,2017,3
2462,"Taonui School",8,2000,2002,3
2463,"Taoroa School",1,2015,2017,4
2463,"Taoroa School",5,2008,2014,4
2463,"Taoroa School",9,2000,2004,4
2463,"Taoroa School",10,2005,2007,4
2465,"Tawhero School",1,2000,2017,1
2466,"Terrace End School",3,2000,2017,2
2466,"Terrace End School",4,2008,2014,2
2467,"Tiritea School",9,2000,2002,2
2467,"Tiritea School",10,2003,2017,2
2468,"Turakina School",3,2003,2017,3
2468,"Turakina School",4,2008,2014,3
2468,"Turakina School",5,2000,2002,3
2469,"Upokongaro School",2,2015,2017,4
2469,"Upokongaro School",4,2003,2014,4
2469,"Upokongaro School",5,2008,2012,4
2469,"Upokongaro School",6,2000,2002,4
2471,"Utuwai School",4,2005,2005,3
2471,"Utuwai School",5,2003,2004,3
2471,"Utuwai School",7,2000,2002,3
2472,"Waiouru School",7,2015,2017,3
2472,"Waiouru School",8,2000,2014,3
2472,"Waiouru School",9,2005,2008,3
2474,"Waitotara School",2,2008,2014,5
2474,"Waitotara School",3,2015,2017,5
2474,"Waitotara School",4,2003,2007,5
2474,"Waitotara School",5,2001,2002,5
2474,"Waitotara School",6,2000,2000,5
2475,"Waituna West School",6,2015,2017,3
2475,"Waituna West School",7,2000,2014,3
2475,"Waituna West School",8,2003,2007,3
2476,"Whanganui East School",2,2008,2017,3
2476,"Whanganui East School",3,2003,2007,3
2476,"Whanganui East School",4,2000,2002,3
2477,"Whanganui Intermediate",4,2003,2017,2
2477,"Whanganui Intermediate",5,2000,2002,2
2478,"Waverley Primary School",2,2005,2007,2
2478,"Waverley Primary School",3,2000,2017,2
2479,"West End School (P North)",5,2008,2017,3
2479,"West End School (P North)",6,2000,2004,3
2479,"West End School (P North)",7,2005,2007,3
2480,"Westmere School (Wanganui)",6,2008,2014,4
2480,"Westmere School (Wanganui)",7,2003,2007,4
2480,"Westmere School (Wanganui)",8,2015,2017,4
2480,"Westmere School (Wanganui)",9,2000,2002,4
2481,"Whakarongo School",9,2003,2017,2
2481,"Whakarongo School",10,2000,2002,2
2482,"Whangaehu School",3,2003,2017,3
2482,"Whangaehu School",4,2015,2016,3
2482,"Whangaehu School",7,2000,2008,3
2483,"Whenuakura School",2,2003,2007,2
2483,"Whenuakura School",4,2000,2017,2
2484,"Winchester School (P North)",8,2000,2017,2
2484,"Winchester School (P North)",9,2003,2014,2
2541,"Ardkeen School",3,2000,2003,1
2542,"Argyll East School",4,2008,2014,4
2542,"Argyll East School",5,2015,2017,4
2542,"Argyll East School",8,2003,2007,4
2542,"Argyll East School",9,2000,2002,4
2543,"Arthur Miller School",6,2005,2007,3
2543,"Arthur Miller School",7,2003,2017,3
2543,"Arthur Miller School",8,2000,2014,3
2544,"Awapuni School (Gisborne)",2,2000,2002,2
2544,"Awapuni School (Gisborne)",3,2003,2017,2
2545,"Awariki School",7,2000,2002,2
2545,"Awariki School",8,2003,2003,2
2546,"Bledisloe School",6,2000,2017,1
2547,"Bridge Pa School",2,2000,2017,1
2548,"Camberley School",1,2000,2017,1
2549,"Clive School",4,2000,2002,3
2549,"Clive School",6,2003,2007,3
2549,"Clive School",7,2008,2017,3
2550,"Cobham School",1,2000,2017,1
2551,"Crownthorpe School",8,2003,2013,3
2551,"Crownthorpe School",9,2005,2007,3
2551,"Crownthorpe School",10,2000,2011,3
2552,"Dannevirke North School",1,2000,2002,2
2552,"Dannevirke North School",2,2003,2003,2
2553,"Dannevirke South School",4,2003,2017,2
2553,"Dannevirke South School",5,2000,2014,2
2554,"Ebbett Park School",1,2003,2017,2
2554,"Ebbett Park School",2,2000,2002,2
2555,"Elgin School",1,2000,2017,2
2555,"Elgin School",2,2003,2007,2
2556,"Elsthorpe School",6,2015,2017,4
2556,"Elsthorpe School",7,2005,2007,4
2556,"Elsthorpe School",8,2003,2014,4
2556,"Elsthorpe School",9,2000,2002,4
2557,"Eskdale School",7,2003,2004,2
2557,"Eskdale School",8,2000,2017,2
2558,"Fairhaven School (Napier)",3,2000,2014,2
2558,"Fairhaven School (Napier)",4,2015,2017,2
2560,"Flaxmere Primary School",1,2000,2017,1
2561,"Flemington School (Waipukurau)",8,2005,2014,2
2561,"Flemington School (Waipukurau)",9,2000,2017,2
2562,"Frasertown School",2,2000,2017,3
2562,"Frasertown School",3,2003,2007,3
2562,"Frasertown School",4,2008,2014,3
2563,"Frimley School",3,2000,2014,2
2563,"Frimley School",4,2003,2017,2
2564,"Gisborne Central School",6,2015,2017,3
2564,"Gisborne Central School",7,2000,2014,3
2564,"Gisborne Central School",8,2003,2007,3
2565,"Te Kainga Whaiora Children's Health Camp",1,2000,2010,1
2566,"Gisborne Intermediate",4,2000,2017,1
2567,"Greenmeadows School",7,2000,2017,2
2567,"Greenmeadows School",8,2003,2007,2
2568,"Hangaroa School",7,2000,2002,1
2569,"Hastings Central School",2,2000,2017,2
2569,"Hastings Central School",3,2003,2007,2
2570,"Hastings Intermediate",2,2000,2014,2
2570,"Hastings Intermediate",3,2015,2017,2
2571,"Haumoana School",5,2000,2002,2
2571,"Haumoana School",7,2003,2017,2
2572,"Havelock North Intermediate",8,2000,2017,2
2572,"Havelock North Intermediate",9,2003,2007,2
2573,"Havelock North Primary School",9,2015,2017,2
2573,"Havelock North Primary School",10,2000,2014,2
2574,"Henry Hill School",1,2008,2017,2
2574,"Henry Hill School",2,2000,2007,2
2575,"Heretaunga Intermediate",1,2015,2017,2
2575,"Heretaunga Intermediate",2,2000,2014,2
2576,"Hillcrest School (Dannevirke)",3,2000,2003,1
2577,"Hillneath School",1,2000,2004,1
2578,"Hiruharama School",1,2003,2014,2
2578,"Hiruharama School",2,2000,2017,2
2581,"Ilminster Intermediate",1,2015,2017,3
2581,"Ilminster Intermediate",2,2000,2014,3
2581,"Ilminster Intermediate",3,2005,2007,3
2582,"Irongate School",1,2000,2017,1
2584,"Kaiti School",1,2000,2017,1
2585,"Kereru School",5,2015,2017,3
2585,"Kereru School",8,2008,2014,3
2585,"Kereru School",10,2000,2007,3
2586,"Kokako School",1,2003,2004,2
2586,"Kokako School",2,2000,2002,2
2587,"Kotemaori School",3,2003,2007,5
2587,"Kotemaori School",4,2008,2014,5
2587,"Kotemaori School",5,2001,2002,5
2587,"Kotemaori School",6,2000,2000,5
2587,"Kotemaori School",8,2015,2017,5
2588,"Kowhai School",2,2003,2017,2
2588,"Kowhai School",3,2000,2002,2
2589,"Kumeroa-Hopelands School",8,2000,2007,1
2590,"Lucknow School",3,2000,2002,3
2590,"Lucknow School",4,2003,2007,3
2590,"Lucknow School",5,2008,2017,3
2592,"Mahora School",3,2008,2017,2
2592,"Mahora School",4,2000,2007,2
2593,"Makaraka School",5,2008,2017,3
2593,"Makaraka School",7,2003,2007,3
2593,"Makaraka School",8,2000,2002,3
2594,"Makarika School",1,2008,2017,3
2594,"Makarika School",2,2003,2004,3
2594,"Makarika School",3,2000,2007,3
2595,"Makauri School",8,2003,2017,2
2595,"Makauri School",9,2000,2002,2
2596,"Mangaorapa School",3,2008,2014,5
2596,"Mangaorapa School",4,2015,2015,5
2596,"Mangaorapa School",7,2006,2007,5
2596,"Mangaorapa School",9,2000,2004,5
2596,"Mangaorapa School",10,2005,2005,5
2597,"Mangapapa School",5,2000,2017,1
2599,"Mangateretere School",1,2000,2007,2
2599,"Mangateretere School",2,2008,2017,2
2600,"TKKM o Mangatuna",1,2008,2017,2
2600,"TKKM o Mangatuna",2,2000,2007,2
2601,"Manutahi School (Ruatoria)",2,2000,2001,1
2602,"Manutuke School",2,2003,2007,2
2602,"Manutuke School",3,2000,2017,2
2603,"Maraekakaho School",8,2000,2002,4
2603,"Maraekakaho School",9,2003,2005,4
2604,"Maraenui Bilingual School (Napier)",1,2000,2017,1
2605,"Maraetotara School",10,2000,2003,1
2606,"Marewa School",1,2000,2017,1
2609,"Mata School",1,2008,2014,5
2609,"Mata School",5,2001,2017,5
2609,"Mata School",6,2003,2004,5
2609,"Mata School",7,2005,2007,5
2609,"Mata School",8,2000,2000,5
2610,"Matamau School",4,2003,2003,3
2610,"Matamau School",6,2002,2002,3
2610,"Matamau School",8,2000,2001,3
2611,"Matawai School",3,2000,2002,3
2611,"Matawai School",4,2003,2014,3
2611,"Matawai School",5,2005,2017,3
2612,"Mayfair School",2,2008,2017,2
2612,"Mayfair School",3,2000,2007,2
2613,"Meeanee School",2,2008,2014,3
2613,"Meeanee School",3,2000,2017,3
2613,"Meeanee School",4,2003,2007,3
2614,"Mohaka School",1,2003,2004,3
2614,"Mohaka School",2,2000,2002,3
2615,"Motea School",9,2000,2001,1
2616,"Motu School",5,2000,2002,3
2616,"Motu School",6,2003,2017,3
2616,"Motu School",7,2008,2014,3
2617,"Muriwai School",1,2015,2017,3
2617,"Muriwai School",2,2003,2014,3
2617,"Muriwai School",3,2000,2007,3
2618,"Napier Central School",8,2015,2017,2
2618,"Napier Central School",9,2000,2014,2
2619,"Napier Intermediate",3,2008,2014,2
2619,"Napier Intermediate",4,2000,2017,2
2620,"Nelson Park School",3,2005,2007,3
2620,"Nelson Park School",4,2000,2014,3
2620,"Nelson Park School",5,2015,2017,3
2621,"Ngatapa School",5,2015,2017,3
2621,"Ngatapa School",8,2000,2014,3
2621,"Ngatapa School",9,2005,2007,3
2622,"Norsewood and Districts School",4,2000,2007,3
2622,"Norsewood and Districts School",5,2003,2017,3
2622,"Norsewood and Districts School",6,2008,2014,3
2623,"North Clyde School",1,2000,2004,1
2624,"Nuhaka School",2,2000,2017,2
2624,"Nuhaka School",4,2003,2007,2
2625,"Ohuka School",5,2000,2002,6
2625,"Ohuka School",6,2003,2004,6
2625,"Ohuka School",7,2005,2007,6
2625,"Ohuka School",8,2016,2017,6
2625,"Ohuka School",9,2015,2015,6
2625,"Ohuka School",10,2008,2014,6
2626,"Omahu School",1,2002,2017,2
2626,"Omahu School",2,2000,2001,2
2627,"Omakere School",6,2000,2002,4
2627,"Omakere School",7,2015,2017,4
2627,"Omakere School",8,2008,2014,4
2627,"Omakere School",9,2003,2007,4
2628,"Onekawa School",2,2005,2007,3
2628,"Onekawa School",3,2003,2014,3
2628,"Onekawa School",4,2000,2017,3
2629,"Ongaonga School",4,2000,2002,3
2629,"Ongaonga School",5,2003,2007,3
2629,"Ongaonga School",6,2008,2017,3
2630,"Opoutama School",2,2000,2004,1
2631,"Ormond School",6,2008,2014,3
2631,"Ormond School",7,2000,2017,3
2631,"Ormond School",8,2005,2007,3
2632,"Ormondville School",4,2003,2003,2
2632,"Ormondville School",6,2000,2002,2
2634,"Otane School",1,2015,2017,3
2634,"Otane School",2,2000,2007,3
2634,"Otane School",3,2008,2014,3
2636,"Oueroa School",5,2000,2004,2
2636,"Oueroa School",6,2005,2012,2
2637,"Te Kura o Pakipaki",1,2000,2017,1
2638,"Pakowhai School",2,2015,2017,4
2638,"Pakowhai School",3,2013,2014,4
2638,"Pakowhai School",6,2003,2012,4
2638,"Pakowhai School",7,2000,2007,4
2640,"Papatawa School",3,2012,2017,4
2640,"Papatawa School",4,2000,2007,4
2640,"Papatawa School",5,2003,2004,4
2640,"Papatawa School",7,2008,2011,4
2641,"Parkvale School",4,2005,2017,2
2641,"Parkvale School",5,2000,2014,2
2642,"Patoka School",8,2000,2014,3
2642,"Patoka School",9,2015,2017,3
2642,"Patoka School",10,2003,2007,3
2643,"Patutahi School",1,2008,2017,3
2643,"Patutahi School",3,2000,2002,3
2643,"Patutahi School",4,2003,2007,3
2644,"Peterhead School",1,2000,2017,1
2645,"Pirimai School",3,2000,2000,1
2646,"Porangahau School",2,2003,2015,4
2646,"Porangahau School",3,2000,2002,4
2646,"Porangahau School",4,2008,2012,4
2647,"Porritt School",4,2000,2017,1
2648,"Port Ahuriri School",6,2003,2014,2
2648,"Port Ahuriri School",7,2000,2017,2
2649,"Potaka School",1,2008,2014,2
2649,"Potaka School",2,2000,2017,2
2650,"Poukawa School",3,2008,2014,4
2650,"Poukawa School",4,2000,2004,4
2650,"Poukawa School",5,2005,2007,4
2650,"Poukawa School",6,2015,2017,4
2651,"Pukehamoamoa School",3,2008,2014,4
2651,"Pukehamoamoa School",7,2007,2017,4
2651,"Pukehamoamoa School",8,2000,2004,4
2651,"Pukehamoamoa School",9,2005,2006,4
2652,"Pukehou School",5,2000,2014,3
2652,"Pukehou School",6,2003,2017,3
2652,"Pukehou School",7,2005,2007,3
2654,"Puketapu School (Hawkes Bay)",9,2000,2014,2
2654,"Puketapu School (Hawkes Bay)",10,2015,2017,2
2655,"Puketitiri School",6,2000,2004,2
2655,"Puketitiri School",7,2005,2007,2
2657,"Putere School",2,2008,2017,3
2657,"Putere School",4,2003,2007,3
2657,"Putere School",5,2000,2002,3
2658,"Putorino School",3,2003,2007,3
2658,"Putorino School",4,2008,2017,3
2658,"Putorino School",8,2000,2002,3
2659,"TKKM o Tapere-Nui-A-Whatonga",1,2000,2017,3
2659,"TKKM o Tapere-Nui-A-Whatonga",2,2003,2004,3
2659,"TKKM o Tapere-Nui-A-Whatonga",3,2005,2007,3
2660,"Raukawa School",6,2000,2002,2
2660,"Raukawa School",9,2003,2005,2
2661,"Raupunga School",1,2000,2004,1
2662,"Raureka School",2,2008,2017,2
2662,"Raureka School",3,2000,2007,2
2663,"Reignier Catholic School",8,2000,2014,2
2663,"Reignier Catholic School",9,2003,2017,2
2664,"Rere School",8,2003,2017,2
2664,"Rere School",9,2000,2014,2
2665,"Richmond School (Napier)",1,2000,2017,1
2666,"Rissington School",5,2000,2010,3
2666,"Rissington School",9,2003,2009,3
2666,"Rissington School",10,2005,2005,3
2667,"Riverdale School (Gisborne)",1,2008,2017,2
2667,"Riverdale School (Gisborne)",2,2000,2007,2
2668,"Riverslea School",1,2000,2017,1
2669,"Ruahine School",6,2003,2014,3
2669,"Ruahine School",7,2001,2017,3
2669,"Ruahine School",8,2000,2000,3
2670,"Ruakituri School",2,2000,2002,5
2670,"Ruakituri School",5,2003,2004,5
2671,"Rua Roa School",7,2000,2002,2
2671,"Rua Roa School",8,2003,2003,2
2672,"Sherenden and Districts School",8,2012,2014,3
2672,"Sherenden and Districts School",9,2003,2017,3
2672,"Sherenden and Districts School",10,2000,2011,3
2673,"Sherwood School (Hawkes Bay)",6,2008,2014,2
2673,"Sherwood School (Hawkes Bay)",8,2000,2017,2
2675,"St Columba's School (Waipawa)",6,2000,2002,1
2676,"St Joseph's School (Dannevirke)",5,2003,2017,2
2676,"St Joseph's School (Dannevirke)",6,2000,2002,2
2677,"St Joseph's School (Hastings)",3,2003,2017,2
2677,"St Joseph's School (Hastings)",4,2000,2002,2
2678,"St Joseph's School (Waipukurau)",5,2008,2014,2
2678,"St Joseph's School (Waipukurau)",6,2000,2017,2
2679,"St Joseph's School (Wairoa)",2,2000,2017,2
2679,"St Joseph's School (Wairoa)",3,2008,2014,2
2680,"St Mary's Catholic School (Gisborne)",4,2000,2002,2
2680,"St Mary's Catholic School (Gisborne)",5,2003,2017,2
2681,"St Mary's School (Hastings)",4,2003,2017,2
2681,"St Mary's School (Hastings)",5,2000,2002,2
2684,"Takapau School",3,2000,2002,3
2684,"Takapau School",4,2003,2017,3
2684,"Takapau School",5,2005,2014,3
2685,"Tamatea Intermediate",4,2003,2017,2
2685,"Tamatea Intermediate",5,2000,2002,2
2686,"Tamatea School",3,2003,2017,2
2686,"Tamatea School",4,2000,2002,2
2687,"Taradale Intermediate",8,2003,2014,2
2687,"Taradale Intermediate",9,2000,2017,2
2688,"Taradale School",9,2015,2017,2
2688,"Taradale School",10,2000,2014,2
2689,"Tareha School",4,2000,2013,1
2691,"Te Awa School",1,2000,2017,1
2692,"Te Hapara School",2,2015,2017,2
2692,"Te Hapara School",3,2000,2014,2
2693,"Te Haroto School",1,2003,2004,2
2693,"Te Haroto School",2,2000,2002,2
2694,"Te Hauke School",1,2000,2009,2
2694,"Te Hauke School",2,2003,2007,2
2695,"Te Karaka School",2,2008,2010,2
2695,"Te Karaka School",3,2000,2007,2
2696,"Te Mahia School",2,2000,2002,4
2696,"Te Mahia School",4,2003,2004,4
2697,"Te Mata School (Havelock North)",10,2000,2017,1
2698,"Te Pohue School",2,2015,2017,4
2698,"Te Pohue School",4,2000,2014,4
2698,"Te Pohue School",5,2003,2011,4
2698,"Te Pohue School",6,2005,2007,4
2699,"Te Puia Springs School",1,2003,2007,2
2699,"Te Puia Springs School",2,2000,2012,2
2700,"Te Reinga School",2,2003,2004,3
2700,"Te Reinga School",3,2002,2002,3
2700,"Te Reinga School",4,2000,2001,3
2701,"Te Wharau School (Gisborne)",1,2008,2014,3
2701,"Te Wharau School (Gisborne)",2,2003,2017,3
2701,"Te Wharau School (Gisborne)",3,2000,2002,3
2702,"The Terrace School (Waipukurau)",2,2000,2014,2
2702,"The Terrace School (Waipukurau)",3,2003,2017,2
2703,"Tikitiki School",1,2000,2017,1
2704,"Tikokino School",4,2000,2002,3
2704,"Tikokino School",6,2015,2017,3
2704,"Tikokino School",7,2003,2014,3
2705,"Tiniroto School",3,2015,2017,4
2705,"Tiniroto School",5,2003,2014,4
2705,"Tiniroto School",6,2008,2010,4
2705,"Tiniroto School",7,2000,2002,4
2706,"Hatea-A-Rangi",1,2014,2014,3
2706,"Hatea-A-Rangi",2,2000,2017,3
2706,"Hatea-A-Rangi",3,2008,2013,3
2707,"Tuai School",1,2000,2004,1
2708,"Tukemokihi School",5,2003,2004,2
2708,"Tukemokihi School",6,2000,2006,2
2709,"Turiroa School",2,2000,2002,2
2709,"Turiroa School",3,2003,2004,2
2710,"Tutira School",4,2000,2014,2
2710,"Tutira School",5,2003,2017,2
2711,"Twyford School",4,2015,2017,3
2711,"Twyford School",5,2003,2014,3
2711,"Twyford School",6,2000,2002,3
2712,"Waerenga-O-Kuri School",8,2010,2017,2
2712,"Waerenga-O-Kuri School",9,2000,2009,2
2715,"Waikirikiri School",1,2000,2017,1
2718,"Waimarama School",1,2015,2017,4
2718,"Waimarama School",2,2000,2002,4
2718,"Waimarama School",3,2003,2007,4
2718,"Waimarama School",4,2008,2014,4
2719,"Waimata Valley School",4,2003,2004,4
2719,"Waimata Valley School",5,2005,2007,4
2719,"Waimata Valley School",7,2000,2002,4
2719,"Waimata Valley School",9,2008,2009,4
2720,"Waingake School",7,2000,2001,1
2721,"Wainui Beach School",7,2001,2017,2
2721,"Wainui Beach School",8,2000,2000,2
2722,"Waipaoa Station School",1,2008,2012,3
2722,"Waipaoa Station School",7,2000,2004,3
2722,"Waipaoa Station School",8,2005,2007,3
2723,"Waipawa School",3,2000,2014,2
2723,"Waipawa School",5,2015,2017,2
2724,"TKKM o Waipiro",1,2000,2002,4
2724,"TKKM o Waipiro",2,2008,2012,4
2724,"TKKM o Waipiro",4,2003,2004,4
2724,"TKKM o Waipiro",5,2005,2007,4
2725,"Waipukurau School",3,2008,2014,3
2725,"Waipukurau School",4,2003,2007,3
2725,"Waipukurau School",5,2000,2017,3
2728,"Wairoa Primary School",1,2001,2004,4
2728,"Wairoa Primary School",2,2000,2000,4
2729,"Waitahora School",5,2000,2001,1
2731,"Wallingford School",7,2000,2002,2
2731,"Wallingford School",8,2003,2004,2
2732,"Weber School",7,2008,2014,3
2732,"Weber School",8,2000,2017,3
2732,"Weber School",9,2003,2004,3
2733,"Westshore School",4,2000,2002,5
2733,"Westshore School",5,2015,2017,5
2733,"Westshore School",6,2003,2014,5
